Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
2024-01-18 00:00:00,26016,1,Depot,06:06:53,94,93.6,0.04999999999999999,0,7.200000000000001,0,3.799999999999955
2024-01-18 00:00:00,26016,2,Depot,04:53:30,34.4,93.6,0.05,0,6.15,0,261.3
2024-01-18 00:00:00,26017,1,Depot,07:16:13,93.6,94,0.05,0,8.350000000000001,0,3.900000000000006
2024-01-18 00:00:00,26017,2,Depot,02:12:41,61.2,93.6,0,0,6.600000000000001,12.95,157.8
2024-01-18 00:00:00,26017,3,Depot,03:44:09,68.8,93.6,0,0,4.4,0,124.6
2024-01-19 00:00:00,26006,1,Depot,00:52:16,42.8,66.8,0.2,0,1.25,0,106.9
2024-01-19 00:00:00,26006,2,Depot,04:42:26,46,92.8,0.95,0,6.600000000000001,0.1,220.3
2024-01-19 00:00:00,26008,1,Depot,04:09:16,34.4,86,0.05,0,6.55,0,241.8
2024-01-19 00:00:00,26009,1,Depot,06:23:56,93.6,94,0.05,0,10,0,5.300000000000011
2024-01-19 00:00:00,26009,2,Depot,00:34:11,80.8,91.6,0.05,0,1.95,0.05,4.6
2024-01-19 00:00:00,26009,3,Depot,04:10:16,47.6,94,0.05,0,7.7,0,219.3
2024-01-19 00:00:00,26010,1,Depot,06:29:59,79.6,93.6,0.45,0,6.95,0,69
2024-01-19 00:00:00,26010,2,Depot,00:31:10,93.6,93.2,0.05,0,1.7,0,0.2
2024-01-19 00:00:00,26010,3,Depot,00:52:17,91.6,92.8,0.05,0,2.25,4.7,6.1
2024-01-19 00:00:00,26010,4,Depot,01:58:36,44,80.8,0.05,0,4,20.2,170.6
2024-01-19 00:00:00,26011,1,Depot,00:50:16,55.2,76,0,0,1.4,4.15,96.2
2024-01-19 00:00:00,26011,2,Depot,01:02:19,28.8,56.8,0,0,1.25,0,126.7
2024-01-19 00:00:00,26013,1,Depot,09:52:01,41.6,94,0.15,0,11.15,0,246.1
2024-01-19 00:00:00,26014,1,Depot,23:56:18,93.6,93.6,0.05,0,44.5,2.4,4.5
2024-01-19 00:00:00,26016,1,Depot,08:21:33,37.2,93.6,0.1,0,9.6,0,271.9
2024-01-19 00:00:00,26017,1,Depot,01:17:24,57.2,84,0,0,2.2,8.1,127.8
2024-01-19 00:00:00,26017,2,Depot,00:47:15,76,90,0,0,1.3,1.1,69.10000000000001
2024-01-20 00:00:00,26006,1,Depot,23:56:23,92.8,93.6,5.1,0,41.65,19.6,4.300000000000011
2024-01-20 00:00:00,26008,1,Depot,02:50:52,86.4,93.6,0,0,3.85,0,28.09999999999999
2024-01-20 00:00:00,26008,2,Depot,04:43:27,62.8,93.2,0.1,0,7.25,0,149.7
2024-01-20 00:00:00,26009,1,Depot,23:57:19,94,92,0.05,0,38.9,0,5.099999999999994
2024-01-20 00:00:00,26010,1,Depot,08:22:34,81.6,93.6,0.5499999999999999,0,21.45,7.949999999999999,58.79999999999998
2024-01-20 00:00:00,26011,1,Depot,23:56:18,58,93.6,0.1,0,57.55,29.35,160.5
2024-01-20 00:00:00,26013,1,Depot,23:57:19,94,92.4,0.3,0,28,0,4.900000000000006
2024-01-20 00:00:00,26014,1,Depot,23:57:19,93.6,93.6,0.05,0,45.9,0,5.099999999999994
2024-01-20 00:00:00,26016,1,Depot,15:32:46,93.6,93.6,0.1,0,18.45,0,6.699999999999989
2024-01-20 00:00:00,26017,1,Depot,04:14:18,50.8,93.2,0.04999999999999982,0,9.55,22.8,203.3
2024-01-20 00:00:00,26017,2,Depot,04:40:25,84,93.6,0.05,0,12.4,21.15,46.3
2024-01-21 00:00:00,26006,1,Depot,23:57:23,93.6,93.6,4.8,0,41.59999999999999,2.25,3.699999999999989
2024-01-21 00:00:00,26008,1,Depot,08:08:29,93.6,92.8,0.1,0,9.849999999999998,0,7
2024-01-21 00:00:00,26008,2,Depot,06:48:04,32.4,94,0.05,0,14.85,12.25,286.7
2024-01-21 00:00:00,26009,1,Depot,16:34:03,92,88.8,0.04999999999999999,0,26.5,0,6.400000000000006
2024-01-21 00:00:00,26011,1,Depot,11:34:32,93.6,93.6,0.04999999999999999,0,28.7,0.5,9.100000000000023
2024-01-21 00:00:00,26011,2,Depot,05:26:40,48.4,93.6,0,0,12.55,18.95,211.7
2024-01-21 00:00:00,26013,1,Depot,23:57:18,92.4,90.4,0.2499999999999999,0,29.7,0.15,9
2024-01-21 00:00:00,26014,1,Depot,05:30:41,93.6,93.6,0,0,10.7,0,3
2024-01-21 00:00:00,26014,2,Depot,18:24:38,93.6,93.6,0.04999999999999999,0,35.30000000000001,0,5.299999999999997
2024-01-21 00:00:00,26016,1,Depot,08:15:32,22.8,93.6,0,0,10.45,0,309.3
2024-01-21 00:00:00,26016,2,Depot,05:38:44,84,93.6,0.05,0,14.3,7.15,51.6
2024-01-21 00:00:00,26017,1,Depot,02:03:38,93.6,93.6,0,0,5.599999999999998,2.5,2.5
2024-01-21 00:00:00,26017,2,Depot,06:33:59,26.8,93.6,0,0,10.85,25.19999999999999,313.2
2024-01-22 00:00:00,26005,1,Depot,00:40:12,74.4,88,0,0,0.8,0,67.9
2024-01-22 00:00:00,26005,2,Depot,02:52:54,62.8,92,0.05,0,3.65,0,141.1
2024-01-22 00:00:00,26005,3,Depot,00:39:12,92,93.6,0,0,0.6999999999999997,0,0.700000000000017
2024-01-22 00:00:00,26006,1,Depot,06:32:00,93.6,93.6,1.300000000000001,0,11.84999999999999,0.3500000000000014,2.900000000000006
2024-01-22 00:00:00,26006,2,Depot,09:48:01,48,93.6,1.7,0,10.95,0,227.5
2024-01-22 00:00:00,26008,1,Depot,05:59:50,94,93.6,0.09999999999999999,0,16.9,6.449999999999999,4.399999999999977
2024-01-22 00:00:00,26008,2,Depot,04:01:14,48.4,93.6,0.05,0,6.05,0.65,214.2
2024-01-22 00:00:00,26009,1,Depot,04:07:17,36.4,33.6,0.05,0,6.75,0,4.6
2024-01-22 00:00:00,26009,2,Depot,00:35:10,34,32.8,0,0,1.5,0,1.3
2024-01-22 00:00:00,26009,3,Depot,01:17:24,32.4,32.8,0,0,2.05,0,1.2
2024-01-22 00:00:00,26009,4,Depot,11:03:23,33.2,93.6,0,0,18.55,0,255.8
2024-01-22 00:00:00,26010,1,Depot,03:25:02,19.6,84,0.2,0,6.75,0,298.1
2024-01-22 00:00:00,26010,2,Depot,02:37:48,43.2,84.8,0.15,0,2.9,0,196
2024-01-22 00:00:00,26011,1,Depot,06:03:51,93.6,93.6,0.05,0,16.25,0.1999999999999993,212.6
2024-01-22 00:00:00,26011,2,Depot,09:40:57,45.6,93.2,0.05,0,11,0,216.6
2024-01-22 00:00:00,26013,1,Depot,05:50:47,90.4,88.4,0.1000000000000001,0,10.55,0.2,6
2024-01-22 00:00:00,26013,2,Depot,09:20:52,41.2,93.6,0.15,0,10.7,0,255.3
2024-01-22 00:00:00,26014,1,Depot,23:56:20,93.6,93.6,0,0,45.59999999999999,0,4.600000000000001
2024-01-22 00:00:00,26016,1,Depot,05:57:49,93.6,92,0.05,0,16.05,1.75,11.59999999999999
2024-01-22 00:00:00,26016,2,Depot,06:50:06,30.4,93.6,0.05,0,8.15,0,277.9
2024-01-22 00:00:00,26017,1,Depot,06:42:03,93.6,93.6,0.04999999999999982,0,16.3,7.300000000000011,3
2024-01-22 00:00:00,26017,2,Depot,02:19:43,58,93.2,0,0,3.85,2.25,168.4
2024-01-22 00:00:00,26017,3,Depot,04:33:24,69.2,93.6,0.05,0,5.05,0,118.8
2024-01-23 00:00:00,26005,1,Depot,04:34:26,83.6,93.6,0,0,5.05,0,46.9
2024-01-23 00:00:00,26005,2,Depot,04:43:26,71.2,93.6,0,0,5.15,0,111.8
2024-01-23 00:00:00,26006,1,Depot,06:20:58,93.6,93.6,1.2,0,7.050000000000001,0,3.699999999999989
2024-01-23 00:00:00,26006,2,Depot,09:52:03,54.8,93.6,1.6,0,10.4,0,188.1
2024-01-23 00:00:00,26008,1,Depot,04:41:26,52.4,93.6,0.05,0,7.45,0,142.1
2024-01-23 00:00:00,26008,2,Depot,04:22:20,40.8,93.6,0.05,0,9.7,26.4,200.8
2024-01-23 00:00:00,26009,1,Depot,08:48:41,93.6,94.4,0.05,0,13.45,0,7.199999999999989
2024-01-23 00:00:00,26009,2,Depot,01:23:27,82.8,94,0,0,3.7,7.2,54.9
2024-01-23 00:00:00,26009,3,Depot,04:18:19,68.8,93.6,0,0,9.399999999999999,23.55,120
2024-01-23 00:00:00,26010,1,Depot,13:37:10,84.8,93.6,0.65,0,15,0,3.200000000000017
2024-01-23 00:00:00,26010,2,Depot,01:23:25,55.2,85.6,0.05,0,1.55,0,144.9
2024-01-23 00:00:00,26011,1,Depot,06:22:57,93.2,93.2,0,0,7.199999999999999,0,1.5
2024-01-23 00:00:00,26011,2,Depot,09:41:58,52.8,93.6,0.05,0,13.4,4.3,179.5
2024-01-23 00:00:00,26013,1,Depot,06:14:54,93.6,94,0.05000000000000002,0,7.199999999999999,0,3.699999999999989
2024-01-23 00:00:00,26013,2,Depot,09:51:01,56.8,93.6,0.1,0,10.85,0,186.7
2024-01-23 00:00:00,26014,1,Depot,12:38:52,93.6,93.6,0,0,23.65000000000001,0,4.099999999999994
2024-01-23 00:00:00,26014,2,Depot,00:06:02,90.8,92,0,0,0.2,0,5.8
2024-01-23 00:00:00,26014,3,Depot,04:21:20,62,93.6,0.05,0,7.15,0,121.7
2024-01-23 00:00:00,26016,1,Depot,06:03:51,93.6,93.6,0.05,0,6.949999999999999,0,2.5
2024-01-23 00:00:00,26016,2,Depot,02:53:54,49.2,93.6,0,0,3.4,0,210.1
2024-01-23 00:00:00,26017,1,Depot,07:10:12,93.6,93.6,0,0,7.75,0,3.200000000000003
2024-01-23 00:00:00,26017,2,Depot,01:35:29,66,92.8,0,0,2.9,7.9,129.5
2024-01-23 00:00:00,26017,3,Depot,04:19:19,70.4,94,0,0,5.15,0,116.7
2024-01-24 00:00:00,26005,1,Depot,11:18:28,93.6,94,0.05,0,12.15,0,2.5
2024-01-24 00:00:00,26005,2,Depot,04:38:25,57.6,93.6,0,0,5,0,176.6
2024-01-24 00:00:00,26006,1,Depot,06:21:57,93.6,94,1.05,0,6.800000000000001,0,1.799999999999983
2024-01-24 00:00:00,26006,2,Depot,09:56:04,58,93.6,1.5,0,10,0,175.1
2024-01-24 00:00:00,26008,1,Depot,10:20:10,94,94,0.09999999999999999,0,15.75,2.550000000000001,8.5
2024-01-24 00:00:00,26008,2,Depot,00:49:16,52.8,68.8,0,0,1.4,0,14.9
2024-01-24 00:00:00,26008,3,Depot,04:13:17,52.4,94,0.05,0,5.05,0,187.9
2024-01-24 00:00:00,26009,1,Depot,06:19:56,94,93.6,0.05,0,15.6,5.150000000000002,2.699999999999989
2024-01-24 00:00:00,26009,2,Depot,01:14:22,80,93.6,0,0,2.85,14.85,67.7
2024-01-24 00:00:00,26009,3,Depot,07:10:11,78,93.6,0,0,11.2,0,86.7
2024-01-24 00:00:00,26010,1,Depot,12:58:58,86,93.6,0.6499999999999999,0,13.8,0,21.5
2024-01-24 00:00:00,26010,2,Depot,02:37:48,54.8,93.2,0.1,0,2.75,0,183.2
2024-01-24 00:00:00,26011,1,Depot,06:20:57,93.6,93.6,0,0,15.1,9.45,2.099999999999994
2024-01-24 00:00:00,26011,2,Depot,00:39:12,51.6,72,0,0,0.8,0,69.2
2024-01-24 00:00:00,26011,3,Depot,09:02:47,72,92.8,0.05,0,10,0,86.8
2024-01-24 00:00:00,26013,1,Depot,05:48:47,93.6,93.6,0.1,0,6.65,0,3.699999999999989
2024-01-24 00:00:00,26013,2,Depot,08:59:45,49.2,93.6,0.1,0,9.45,0,214.8
2024-01-24 00:00:00,26014,1,Depot,02:05:38,93.6,93.6,0,0,3.4,0,2
2024-01-24 00:00:00,26016,1,Depot,03:04:56,60.8,93.6,0.05,0,3.4,0,159.4
2024-01-24 00:00:00,26016,2,Depot,00:04:01,93.6,93.6,0,0,0.05000000000000027,0,0.5
2024-01-24 00:00:00,26017,1,Depot,07:13:12,94,93.6,0.05,0,8.05,0,3
2024-01-24 00:00:00,26017,2,Depot,01:59:37,69.2,93.6,0,0,3.65,8.55,118.3
2024-01-24 00:00:00,26017,3,Depot,03:38:06,73.2,93.6,0,0,4,0,100.9
2024-01-25 00:00:00,26005,1,Depot,11:25:29,93.6,93.6,0,0,12.05,0,4.400000000000006
2024-01-25 00:00:00,26006,1,Depot,06:54:08,94,93.6,1.05,0,7.050000000000001,0,2
2024-01-25 00:00:00,26006,2,Depot,09:19:53,61.2,93.6,1.2,0,9.1,0,158.1
2024-01-25 00:00:00,26008,1,Depot,09:30:54,94,94,0.05,0,9.950000000000001,0,4.900000000000006
2024-01-25 00:00:00,26008,2,Depot,00:22:06,83.2,89.2,0,0,0.55,0,28.4
2024-01-25 00:00:00,26008,3,Depot,04:17:18,70.8,93.6,0,0,4.4,0,114.7
2024-01-25 00:00:00,26009,1,Depot,12:17:45,93.6,93.6,0.05,0,18.1,0,17.5
2024-01-25 00:00:00,26009,2,Depot,00:47:14,93.6,93.6,0,0,1.100000000000001,0,1.099999999999994
2024-01-25 00:00:00,26009,3,Depot,04:44:27,60.8,93.6,0,0,6.95,0,129
2024-01-25 00:00:00,26010,1,Depot,05:46:46,93.2,93.6,0.2,0,5.899999999999999,0,2
2024-01-25 00:00:00,26010,2,Depot,05:23:40,87.2,93.6,0.1,0,8.7,3.95,29.5
2024-01-25 00:00:00,26010,3,Depot,02:38:49,66,93.6,0.05,0,2.65,0,133.9
2024-01-25 00:00:00,26011,1,Depot,06:09:53,92.8,93.6,0,0,6.700000000000001,0,2
2024-01-25 00:00:00,26011,2,Depot,00:55:16,64.8,86.4,0,0,1.35,3.85,105.3
2024-01-25 00:00:00,26011,3,Depot,04:42:27,66.8,93.6,0,0,5.25,0,127.3
2024-01-25 00:00:00,26013,1,Depot,06:05:52,93.6,93.6,0.1,0,6.699999999999999,1.45,2.699999999999989
2024-01-25 00:00:00,26013,2,Depot,00:07:02,62.8,66,0,0,0.15,0,14.5
2024-01-25 00:00:00,26013,3,Depot,00:50:16,66,80,0,0,0.9,0,68.4
2024-01-25 00:00:00,26013,4,Depot,01:54:35,70,92.8,0.05,0,2.05,0,110.1
2024-01-25 00:00:00,26016,1,Depot,02:56:54,63.6,93.6,0,0,3.15,0,146.4
2024-01-25 00:00:00,26016,2,Depot,02:50:51,57.2,94,0,0,2.85,0,174.4
2024-01-25 00:00:00,26017,1,Depot,07:19:15,93.6,94,0.05,0,7.65,0,2.300000000000011
2024-01-25 00:00:00,26017,2,Depot,02:41:49,72,93.2,0,0,4.9,7.25,104.4
2024-01-25 00:00:00,26017,3,Depot,04:32:24,75.2,93.6,0,0,4.4,0,91.8
2024-01-26 00:00:00,26003,1,Depot,03:20:02,40,88.8,0,0,3.65,0,207.6
2024-01-26 00:00:00,26005,1,Depot,05:06:33,44,93.6,0,0,5.7,1.4,212.8
2024-01-26 00:00:00,26006,1,Depot,06:37:02,93.6,93.2,0.8999999999999999,0,6.6,0,0.9000000000000057
2024-01-26 00:00:00,26006,2,Depot,05:20:39,58.4,92.4,0.7,0,5.350000000000001,0,157.2
2024-01-26 00:00:00,26006,3,Depot,00:11:03,92.4,92.8,0.05,0,0.25,0,0.9
2024-01-26 00:00:00,26008,1,Depot,09:57:02,93.6,94,0.1,0,10.4,0,4.599999999999994
2024-01-26 00:00:00,26008,2,Depot,06:48:04,82.8,93.6,0.05,0,8.549999999999999,4.15,50.4
2024-01-26 00:00:00,26009,1,Depot,13:15:02,93.6,93.6,0.05,0,19.4,0,9.299999999999983
2024-01-26 00:00:00,26009,2,Depot,02:06:40,51.2,92.8,0,0,3.7,0,159
2024-01-26 00:00:00,26010,1,Depot,05:52:47,93.6,93.6,0.25,0,6.100000000000001,0,2.599999999999994
2024-01-26 00:00:00,26010,2,Depot,00:39:12,87.6,93.2,0,0,1.1,2.35,27.9
2024-01-26 00:00:00,26010,3,Depot,03:51:11,88,93.6,0.1,0,3.95,0,29.9
2024-01-26 00:00:00,26010,4,Depot,00:56:18,61.6,85.2,0,0,1.15,0,112.2
2024-01-26 00:00:00,26011,1,Depot,06:11:53,93.6,93.6,0.05,0,7.100000000000001,0,1.900000000000006
2024-01-26 00:00:00,26011,2,Depot,00:38:12,61.6,76.8,0,0,0.8,0,71.1
2024-01-26 00:00:00,26011,3,Depot,02:16:42,52.8,92.4,0,0,2.7,0,190.3
2024-01-26 00:00:00,26013,1,Depot,06:00:50,92.8,93.6,0.05,0,6.800000000000001,0,2.800000000000011
2024-01-26 00:00:00,26013,2,Depot,01:38:30,60.4,93.2,0,0,1.7,0,157
2024-01-26 00:00:00,26013,3,Depot,00:55:17,83.6,93.6,0,0,0.8999999999999999,0,49.7
2024-01-26 00:00:00,26014,1,Depot,02:56:54,44,89.6,0,0,4.8,0,175.9
2024-01-26 00:00:00,26016,1,Depot,02:50:52,68.8,93.6,0,0,3.65,0,121.5
2024-01-26 00:00:00,26016,2,Depot,02:50:52,52.4,93.6,0,0,3.05,0,197.7
2024-01-26 00:00:00,26017,1,Depot,07:37:20,93.6,94,0.05,0,7.8,0,2.299999999999997
2024-01-26 00:00:00,26017,2,Depot,00:39:12,69.2,83.2,0,0,1,3.75,68.6
2024-01-26 00:00:00,26017,3,Depot,01:53:35,62.8,94,0,0,2.35,0,150.3
2024-01-27 00:00:00,26016,1,Depot,03:59:13,51.2,93.2,0.05,0,7.85,5.45,185.5
2024-01-28 00:00:00,26010,1,Depot,03:46:09,44.4,93.6,0.25,0,4.75,0,218.5
2024-01-28 00:00:00,26010,2,Depot,03:00:55,79.6,93.6,0.1,0,3.2,0,68
2024-01-28 00:00:00,26011,1,Depot,07:06:11,40,93.6,0,0,7.95,0,250
2024-01-28 00:00:00,26013,1,Depot,03:46:09,48.8,93.6,0.05,0,4.600000000000001,0,199.9
2024-01-28 00:00:00,26016,1,Depot,15:40:47,37.2,93.6,0.05,0,27.8,11.4,244
2024-01-29 00:00:00,26003,1,Depot,00:46:15,52.4,73.2,0.05,0,0.9,0,90.5
2024-01-29 00:00:00,26003,2,Depot,03:31:05,45.6,93.6,0.05,0,4.1,0,203.8
2024-01-29 00:00:00,26005,1,Depot,03:22:02,50.4,92.4,0,0,4.65,4.25,203.1
2024-01-29 00:00:00,26006,1,Depot,03:00:57,52,93.2,0.55,0,3.1,0,196.6
2024-01-29 00:00:00,26008,1,Depot,03:53:11,51.2,93.6,0.05,0,5.75,0,184.8
2024-01-29 00:00:00,26008,2,Depot,03:35:06,57.6,93.6,0.05,0,4.95,0,174.3
2024-01-29 00:00:00,26009,1,Depot,00:53:17,39.6,60.8,0,0,1.55,0,76.39999999999999
2024-01-29 00:00:00,26009,2,Depot,02:38:48,61.2,93.6,0,0,4.3,0,153.3
2024-01-29 00:00:00,26010,1,Depot,00:50:16,65.6,86,0.05,0,0.9,0,96.69999999999999
2024-01-29 00:00:00,26010,2,Depot,03:52:10,58,93.6,0.15,0,4,0,168.8
2024-01-29 00:00:00,26011,1,Depot,05:41:45,93.6,94,0.05,0,6.15,0,2.299999999999983
2024-01-29 00:00:00,26011,2,Depot,01:07:21,62.4,88.8,0,0,1.45,1.65,127.5
2024-01-29 00:00:00,26011,3,Depot,01:58:37,62.4,93.6,0.05,0,2.2,0,149.8
2024-01-29 00:00:00,26013,1,Depot,00:43:13,52.8,67.2,0,0,0.85,0,64.7
2024-01-29 00:00:00,26013,2,Depot,01:42:32,42.4,87.6,0,0,2.1,0,209.4
2024-01-29 00:00:00,26013,3,Depot,00:04:01,88,89.2,0,0,0.1,0,6.100000000000001
2024-01-29 00:00:00,26014,1,Depot,01:01:19,26,48,0,0,2.5,0,80
2024-01-29 00:00:00,26014,2,Depot,06:22:57,48.8,93.6,0,0,10.3,0,149.9
2024-01-29 00:00:00,26016,1,Depot,05:48:47,93.6,93.6,0,0,10.2,3.699999999999999,4.099999999999994
2024-01-29 00:00:00,26016,2,Depot,01:48:34,38.4,75.2,0.05,0,2.45,7,168.1
2024-01-29 00:00:00,26016,3,Depot,00:18:39,75.6,83.2,0,0,0.55,2.65,34.90000000000001
2024-01-29 00:00:00,26017,1,Depot,00:57:17,66,88,0,0,1.35,0.65,106.3
2024-01-29 00:00:00,26017,2,Depot,03:32:05,58,93.2,0,0,3.8,0,170.6
2024-01-30 00:00:00,26003,1,Depot,00:50:15,51.2,73.6,0,0,1.5,5.3,96.3
2024-01-30 00:00:00,26003,2,Depot,04:36:24,47.6,93.6,0,0,6.2,14.65,196.3
2024-01-30 00:00:00,26005,1,Depot,02:02:38,48.4,92,0,0,2.7,1.45,205.5
2024-01-30 00:00:00,26005,2,Depot,02:38:49,76,92.8,0,0,4.9,12.7,76.9
2024-01-30 00:00:00,26005,3,Depot,01:58:35,92.8,94,0.05,0,2.1,0,1.400000000000006
2024-01-30 00:00:00,26006,1,Depot,08:40:41,46.4,93.6,1.4,0,10.05,1.35,222.7
2024-01-30 00:00:00,26008,1,Depot,04:46:28,56.8,93.6,0.05,0,7.7,19.2,180.5
2024-01-30 00:00:00,26009,1,Depot,01:02:19,50.4,72.8,0,0,1.9,0,105.1
2024-01-30 00:00:00,26009,2,Depot,04:47:28,46.8,93.6,0,0,9.15,24.15,180.1
2024-01-30 00:00:00,26010,1,Depot,04:22:21,88.4,93.6,0.2,0,4.75,0,24.1
2024-01-30 00:00:00,26010,2,Depot,05:04:33,54.4,93.6,0.25,0,6.6,18.75,186.2
2024-01-30 00:00:00,26011,1,Depot,01:23:26,60,89.6,0,0,1.6,0,144.1
2024-01-30 00:00:00,26011,2,Depot,04:53:29,66,93.6,0,0,5.45,0,121.4
2024-01-30 00:00:00,26013,1,Depot,04:47:28,47.2,94,0.05,0,5.15,0,219
2024-01-30 00:00:00,26014,1,Depot,07:08:11,93.6,93.6,0,0,11.15,0,3.300000000000011
2024-01-30 00:00:00,26014,2,Depot,04:46:28,59.2,93.6,0,0,8.2,16.3,129.8
2024-01-30 00:00:00,26016,1,Depot,00:29:09,76.8,86,0,0,0.55,0,48.09999999999999
2024-01-30 00:00:00,26016,2,Depot,02:28:45,53.2,93.6,0,0,3,0,194.2
2024-01-30 00:00:00,26017,1,Depot,00:56:18,68.4,89.2,0,0,1.05,0,99.89999999999999
2024-01-30 00:00:00,26017,2,Depot,04:35:25,62,93.6,0,0,6.8,12.95,150.9
2024-01-31 00:00:00,26003,1,Depot,05:09:34,93.6,93.6,0.05,0,5.550000000000001,0,2.600000000000023
2024-01-31 00:00:00,26003,2,Depot,00:11:03,93.6,93.6,0,0,0.2000000000000011,0,1.299999999999983
2024-01-31 00:00:00,26003,3,Depot,01:08:21,54.8,81.2,0,0,1.55,0,119.4
2024-01-31 00:00:00,26003,4,Depot,00:09:03,84.8,83.2,0,0,0.2,0.4,7.1
2024-01-31 00:00:00,26003,5,Depot,04:46:28,57.6,93.6,0,0,6.5,12,155.8
2024-01-31 00:00:00,26005,1,Depot,06:33:01,94,93.6,0,0,7.75,0.05000000000000071,2.700000000000003
2024-01-31 00:00:00,26005,2,Depot,05:19:39,54.4,93.6,0,0,5.9,0,193.2
2024-01-31 00:00:00,26005,3,Depot,01:34:29,94,93.6,0.05,0,1.7,0,2.7
2024-01-31 00:00:00,26006,1,Depot,06:36:02,93.6,93.6,1.05,0,7.799999999999999,0.6499999999999999,3.400000000000006
2024-01-31 00:00:00,26006,2,Depot,06:11:55,49.6,93.6,0.8,0,12.85,16.45,209.2
2024-01-31 00:00:00,26008,1,Depot,11:00:21,93.6,93.6,0.05,0,11.9,0,3.700000000000017
2024-01-31 00:00:00,26008,2,Depot,04:37:28,61.6,93.6,0,0,9.3,14.55,120.4
2024-01-31 00:00:00,26009,1,Depot,06:31:00,93.6,94,0.05,0,10.35,0,4.800000000000011
2024-01-31 00:00:00,26009,2,Depot,02:31:47,50,93.6,0,0,4.100000000000001,0,202.4
2024-01-31 00:00:00,26009,3,Depot,02:17:42,75.2,93.6,0,0,4.1,7.2,74.4
2024-01-31 00:00:00,26010,1,Depot,11:39:34,93.6,94,0.55,0,12.15,0,2.599999999999994
2024-01-31 00:00:00,26010,2,Depot,00:56:18,55.2,78.4,0.05,0,1.7,5.95,109.1
2024-01-31 00:00:00,26010,3,Depot,01:40:31,78.8,92.8,0.05,0,3,3.95,70.7
2024-01-31 00:00:00,26011,1,Depot,06:27:59,93.6,93.6,0.05,0,7.35,0.05,3.700000000000003
2024-01-31 00:00:00,26011,2,Depot,01:27:27,62.8,92,0.05,0,2.35,6,140.7
2024-01-31 00:00:00,26011,3,Depot,01:46:34,65.6,92.8,0.05,0,2.05,1.7,133.3
2024-01-31 00:00:00,26013,1,Depot,05:54:49,45.6,93.6,0.05,0,6.45,0,230.4
2024-01-31 00:00:00,26014,1,Depot,05:36:43,93.6,93.6,0,0,8.750000000000002,0,3.299999999999983
2024-01-31 00:00:00,26014,2,Depot,06:49:05,83.2,93.6,0,0,10.8,0,46.1
2024-01-31 00:00:00,26014,3,Depot,02:21:44,93.6,93.6,0,0,3.65,0,2.2
2024-01-31 00:00:00,26016,1,Depot,03:20:02,60.4,93.6,0.05,0,4.4,0.8,162.6
2024-01-31 00:00:00,26016,2,Depot,03:30:05,53.2,93.6,0.05,0,3.95,0,195.9
2024-01-31 00:00:00,26017,1,Depot,07:20:14,93.6,93.6,0.05,0,8,0,2.400000000000006
2024-01-31 00:00:00,26017,2,Depot,00:49:16,69.2,87.6,0,0,0.85,0,90.39999999999999
2024-01-31 00:00:00,26017,3,Depot,02:15:41,58.8,94,0,0,2.4,0,168
